"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","Mantarin","","","False","","https://pathfinderwiki.com/wiki/Mantarin",""
"","Marching Springs","","","False","","https://pathfinderwiki.com/wiki/Marching_Springs",""
"","Marsh Tower","","","False","","https://pathfinderwiki.com/wiki/Marsh_Tower",""
"","Mavradia","","","False","","https://pathfinderwiki.com/wiki/Mavradia",""
"","Maw of Karth","","","False","","https://pathfinderwiki.com/wiki/Maw_of_Karth",""
"","Mbaiki","","","False","","https://pathfinderwiki.com/wiki/Mbaiki",""
"","Menador Gap","","","False","","https://pathfinderwiki.com/wiki/Menador_Gap",""
"","Menador Keep","","","False","","https://pathfinderwiki.com/wiki/Menador_Keep",""
"","Menhu Leng","","","False","","https://pathfinderwiki.com/wiki/Menhu_Leng",""
"","Mephit Spring","","","False","","https://pathfinderwiki.com/wiki/Mephit_Spring",""
"","Merry Pranksters","","","False","","https://pathfinderwiki.com/wiki/Merry_Pranksters",""
"","Merry Widow","","","False","","https://pathfinderwiki.com/wiki/Merry_Widow_(ship)",""
"","Minaret","","","False","","https://pathfinderwiki.com/wiki/Minaret",""
"","Minderhal's Anvil","","","False","","https://pathfinderwiki.com/wiki/Minderhal's_Anvil",""
"","Mines of Deeptreasure","","","False","","https://pathfinderwiki.com/wiki/Mines_of_Deeptreasure",""
"","Mirazha","","","False","","https://pathfinderwiki.com/wiki/Mirazha",""
"","Mistshroud Cliff","","","False","","https://pathfinderwiki.com/wiki/Mistshroud_Cliff",""
"","Moak Harbor","","","False","","https://pathfinderwiki.com/wiki/Moak_Harbor",""
"","Mobhad Leigh","","","False","","https://pathfinderwiki.com/wiki/Mobhad_Leigh",""
"","Monastery of the Veil","","","False","","https://pathfinderwiki.com/wiki/Monastery_of_the_Veil",""
"","Monkey's Paw","","","False","","https://pathfinderwiki.com/wiki/Monkey's_Paw",""
"","Monolith Glacier","","","False","","https://pathfinderwiki.com/wiki/Monolith_Glacier",""
"","Moon Silver Pool","","","False","","https://pathfinderwiki.com/wiki/PathfinderWiki:Map_Locations_Without_Articles",""
"","Moon's Eye","","","False","","https://pathfinderwiki.com/wiki/Moon's_Eye",""
"","Moonless Mirror","","","False","","https://pathfinderwiki.com/wiki/PathfinderWiki:Map_Locations_Without_Articles",""
"","Moonpool Causeways","","","False","","https://pathfinderwiki.com/wiki/Moonpool_Causeways",""
"","Moonwing's Bough","","","False","","https://pathfinderwiki.com/wiki/Moonwing's_Bough",""
"","Mother of Skulls","","","False","","https://pathfinderwiki.com/wiki/Mother_of_Skulls",""
"","Moundlands","","","False","","https://pathfinderwiki.com/wiki/Moundlands",""
"","Mount Dowama","","","False","","https://pathfinderwiki.com/wiki/Mount_Dowama",""
"","Mount Ganog","","","False","","https://pathfinderwiki.com/wiki/Mount_Ganog",""
"","Mount Gustus","","","False","","https://pathfinderwiki.com/wiki/Mount_Gustus",""
"","Mount Kaltafarr","","","False","","https://pathfinderwiki.com/wiki/Mount_Kaltafarr",""
"","Mount Kazunan","","","False","","https://pathfinderwiki.com/wiki/PathfinderWiki:Map_Locations_Without_Articles",""
"","Mount Kumijinja","","","False","","https://pathfinderwiki.com/wiki/Mount_Kumijinja",""
"","Mount Rinia","","","False","","https://pathfinderwiki.com/wiki/Mount_Rinia",""
"","Mount Yogan","","","False","","https://pathfinderwiki.com/wiki/PathfinderWiki:Map_Locations_Without_Articles",""
"","Mount of Black Fire","","","False","","https://pathfinderwiki.com/wiki/Mount_of_Black_Fire",""
"","Mourning Burrows","","","False","","https://pathfinderwiki.com/wiki/Mourning_Burrows",""
"","Mudpot","","","False","","https://pathfinderwiki.com/wiki/Mudpot",""
"","Mundatei","","","False","","https://pathfinderwiki.com/wiki/Mundatei",""
"","Nameless Spires","","","False","","https://pathfinderwiki.com/wiki/Nameless_Spires",""
"","Narona","","","False","","https://pathfinderwiki.com/wiki/Narona",""
"","Nazilli","","","False","","https://pathfinderwiki.com/wiki/Nazilli",""
"","Ndele Gap","","","False","","https://pathfinderwiki.com/wiki/Ndele_Gap",""
"","New Krane","","","False","","https://pathfinderwiki.com/wiki/New_Krane",""
"","Nightbinder's Wharf","","","False","","https://pathfinderwiki.com/wiki/PathfinderWiki:Map_Locations_Without_Articles",""
"","Nightfall Station","","","False","","https://pathfinderwiki.com/wiki/Nightfall_Station",""
"","Nogortha Necropolis","","","False","","https://pathfinderwiki.com/wiki/Nogortha_Necropolis",""
"","Norboro Ashes","","","False","","https://pathfinderwiki.com/wiki/Norboro_Ashes",""
"","Nordein Glacier","","","False","","https://pathfinderwiki.com/wiki/Nordein_Glacier",""
"","Oakrib Inn","","","False","","https://pathfinderwiki.com/wiki/Oakrib_Inn",""
"","Obelisk of Wonders","","","False","","https://pathfinderwiki.com/wiki/Obelisk_of_Wonders",""
"","Observatory","","","False","","https://pathfinderwiki.com/wiki/Observatory_(Katapesh)",""
"","Occarin","","","False","","https://pathfinderwiki.com/wiki/Occarin",""
"","Okerra Estate","","","False","","https://pathfinderwiki.com/wiki/Okerra_Estate",""
"","Old Detmer","","","False","","https://pathfinderwiki.com/wiki/Old_Detmer",""
"","Old Forest Tower","","","False","","https://pathfinderwiki.com/wiki/Old_Forest_Tower",""
"","Ongongte Overlook","","","False","","https://pathfinderwiki.com/wiki/Ongongte_Overlook",""
"","Orcmoot","","","False","","https://pathfinderwiki.com/wiki/Orcmoot",""
"","Oroskirr","","","False","","https://pathfinderwiki.com/wiki/Oroskirr",""
"","Ovorikheer Pass","","","False","","https://pathfinderwiki.com/wiki/Ovorikheer_Pass",""
"","Painted Flutes","","","False","","https://pathfinderwiki.com/wiki/Painted_Flutes",""
"","Painter's Pot","","","False","","https://pathfinderwiki.com/wiki/PathfinderWiki:Map_Locations_Without_Articles",""
"","Palace Mortales","","","False","","https://pathfinderwiki.com/wiki/Palace_Mortales",""
"","Palace of Birdsong","","","False","","https://pathfinderwiki.com/wiki/Palace_of_Birdsong",""
"","Palace of Ivory and Bone","","","False","","https://pathfinderwiki.com/wiki/Palace_of_Ivory_and_Bone",""
"","Palace of Virtue","","","False","","https://pathfinderwiki.com/wiki/Palace_of_Virtue",""
"","Palace of the Brumal Lords","","","False","","https://pathfinderwiki.com/wiki/Palace_of_the_Brumal_Lords",""
"","Pale Mountain","","","False","","https://pathfinderwiki.com/wiki/Pale_Mountain",""
"","Palette Falls","","","False","","https://pathfinderwiki.com/wiki/Palette_Falls",""
"","Penitents","","","False","","https://pathfinderwiki.com/wiki/Penitents",""
"","Petronax Estate","","","False","","https://pathfinderwiki.com/wiki/Petronax_Estate",""
"","Pidderack Shaft","","","False","","https://pathfinderwiki.com/wiki/Pidderack_Shaft",""
"","Pillar of Palamia","","","False","","https://pathfinderwiki.com/wiki/Pillar_of_Palamia",""
"","Pillars of Kreth","","","False","","https://pathfinderwiki.com/wiki/Pillars_of_Kreth",""
"","Pillars of Rovagug","","","False","","https://pathfinderwiki.com/wiki/Pillars_of_Rovagug",""
"","Pit of Raugsmauda","","","False","","https://pathfinderwiki.com/wiki/Pit_of_Raugsmauda",""
"","Pjallarane's Stone","","","False","","https://pathfinderwiki.com/wiki/Pjallarane's_Stone",""
"","Plain of Ten Thousand Swords","","","False","","https://pathfinderwiki.com/wiki/Plain_of_Ten_Thousand_Swords",""
"","Plains of Conflict","","","False","","https://pathfinderwiki.com/wiki/Plains_of_Conflict",""
"","Plains of Night","","","False","","https://pathfinderwiki.com/wiki/PathfinderWiki:Map_Locations_Without_Articles",""
"","Porthmos Prison","","","False","","https://pathfinderwiki.com/wiki/Porthmos_Prison",""
"","Pulgari Estate","","","False","","https://pathfinderwiki.com/wiki/Pulgari_Estate",""
"","Pulura's Fall","","","False","","https://pathfinderwiki.com/wiki/Pulura's_Fall",""
"","Pure Temple of the Maharajah","","","False","","https://pathfinderwiki.com/wiki/Pure_Temple_of_the_Maharajah",""
"","Pyramid of Doom","","","False","","https://pathfinderwiki.com/wiki/Pyramid_of_Doom",""
"","Pyramid of Kamaria","","","False","","https://pathfinderwiki.com/wiki/Pyramid_of_Kamaria",""
"","Pyre Crest","","","False","","https://pathfinderwiki.com/wiki/Pyre_Crest",""
"","Queen's Processional","","","False","","https://pathfinderwiki.com/wiki/Queen's_Processional",""
"","Quldari's Vault","","","False","","https://pathfinderwiki.com/wiki/Quldari's_Vault",""
"","Qumarin","","","False","","https://pathfinderwiki.com/wiki/Qumarin",""
"","Rachikan","","","False","","https://pathfinderwiki.com/wiki/Rachikan",""
"","Ralthorn Manor","","","False","","https://pathfinderwiki.com/wiki/Ralthorn_Manor",""
"","Ranage's Circle","","","False","","https://pathfinderwiki.com/wiki/Ranage's_Circle",""
"","Raschka-Tor","","","False","","https://pathfinderwiki.com/wiki/Raschka-Tor",""
"","Rastel","","","False","","https://pathfinderwiki.com/wiki/Rastel_(city)",""
"","Ravenous Sphinx","","","False","","https://pathfinderwiki.com/wiki/Ravenous_Sphinx",""
"","Ravenscry","","","False","","https://pathfinderwiki.com/wiki/PathfinderWiki:Map_Locations_Without_Articles",""
"","Razghora's Camp","","","False","","https://pathfinderwiki.com/wiki/Razghora's_Camp",""
"","Red Rune Canyon","","","False","","https://pathfinderwiki.com/wiki/Red_Rune_Canyon",""
"","Reiver's Right","","","False","","https://pathfinderwiki.com/wiki/Reiver's_Right",""
"","Renchurch","","","False","","https://pathfinderwiki.com/wiki/Renchurch",""
"","Resa","","","False","","https://pathfinderwiki.com/wiki/Resa",""
"","Revousa Ditches","","","False","","https://pathfinderwiki.com/wiki/Revousa_Ditches",""
"","Rhuvasi","","","False","","https://pathfinderwiki.com/wiki/Rhuvasi",""
"","Rimakak","","","False","","https://pathfinderwiki.com/wiki/Rimakak",""
"","Rimeskull","","","False","","https://pathfinderwiki.com/wiki/Rimeskull",""
"","Rivenstone","","","False","","https://pathfinderwiki.com/wiki/Rivenstone",""
"","Rookwarden","","","False","","https://pathfinderwiki.com/wiki/Rookwarden",""
"","Rovagug's Hall","","","False","","https://pathfinderwiki.com/wiki/Rovagug's_Hall",""
"","Ruins of Akhenaten","","","False","","https://pathfinderwiki.com/wiki/Ruins_of_Akhenaten",""
"","Ruins of el-Amara","","","False","","https://pathfinderwiki.com/wiki/Ruins_of_el-Amara",""
"","Sabertooth Vale","","","False","","https://pathfinderwiki.com/wiki/Sabertooth_Vale",""
"","Sabkha","","","False","","https://pathfinderwiki.com/wiki/Sabkha",""
"","Sable Barrow","","","False","","https://pathfinderwiki.com/wiki/Sable_Barrow",""
"","Sable Sands","","","False","","https://pathfinderwiki.com/wiki/Sable_Sands",""
"","Saffron House","","","False","","https://pathfinderwiki.com/wiki/Saffron_House",""
"","Sampadabad","","","False","","https://pathfinderwiki.com/wiki/Sampadabad",""
"","Sanctum of Sand","","","False","","https://pathfinderwiki.com/wiki/Sanctum_of_Sand",""
"","Sanctum's Watch","","","False","","https://pathfinderwiki.com/wiki/Sanctum's_Watch",""
"","Sangoshi","","","False","","https://pathfinderwiki.com/wiki/PathfinderWiki:Map_Locations_Without_Articles",""
"","Scar Thicket","","","False","","https://pathfinderwiki.com/wiki/Scar_Thicket",""
"","Scar of the Spider","","","False","","https://pathfinderwiki.com/wiki/Scar_of_the_Spider",""
"","Scarwall","","","False","","https://pathfinderwiki.com/wiki/Scarwall",""
"","Schloss Caromarc","","","False","","https://pathfinderwiki.com/wiki/Schloss_Caromarc",""
"","Scrag Deep","","","False","","https://pathfinderwiki.com/wiki/Scrag_Deep",""
"","Scrapwall","","","False","","https://pathfinderwiki.com/wiki/Scrapwall",""
"","Sech Nevali","","","False","","https://pathfinderwiki.com/wiki/Sech_Nevali",""
"","Seinaru Heikiko","","","False","","https://pathfinderwiki.com/wiki/PathfinderWiki:Map_Locations_Without_Articles",""
"","Sele","","","False","","https://pathfinderwiki.com/wiki/Sele",""
"","Selian's Watch","","","False","","https://pathfinderwiki.com/wiki/Selian's_Watch",""
"","Selkelas","","","False","","https://pathfinderwiki.com/wiki/Selkelas",""
"","Seraph's Ladder","","","False","","https://pathfinderwiki.com/wiki/Seraph's_Ladder",""
"","Serenity's Copse","","","False","","https://pathfinderwiki.com/wiki/Serenity's_Copse",""
"","Seven Stelae","","","False","","https://pathfinderwiki.com/wiki/Seven_Stelae",""
"","Seven-Fangs Bastion","","","False","","https://pathfinderwiki.com/wiki/Seven-Fangs_Bastion",""
"","Shadow Caverns","","","False","","https://pathfinderwiki.com/wiki/Shadow_Caverns",""
"","Shadowreach","","","False","","https://pathfinderwiki.com/wiki/Shadowreach",""
"","Shadun","","","False","","https://pathfinderwiki.com/wiki/Shadun",""
"","Shepherd's Rock","","","False","","https://pathfinderwiki.com/wiki/Shepherd's_Rock",""
"","Shevaroth","","","False","","https://pathfinderwiki.com/wiki/Shevaroth",""
"","Shinju-no-le","","","False","","https://pathfinderwiki.com/wiki/PathfinderWiki:Map_Locations_Without_Articles",""
"","Sholay","","","False","","https://pathfinderwiki.com/wiki/Sholay",""
"","Shotep-Kara","","","False","","https://pathfinderwiki.com/wiki/Shotep-Kara",""
"","Shouk","","","False","","https://pathfinderwiki.com/wiki/Shouk",""
"","Shuryo Onsen","","","False","","https://pathfinderwiki.com/wiki/PathfinderWiki:Map_Locations_Without_Articles",""
"","Sicnavier's Lair","","","False","","https://pathfinderwiki.com/wiki/Sicnavier's_Lair",""
"","Silken Court","","","False","","https://pathfinderwiki.com/wiki/Silken_Court",""
"","Silver Mount","","","False","","https://pathfinderwiki.com/wiki/Silver_Mount",""
"","Skull Hill","","","False","","https://pathfinderwiki.com/wiki/Skull_Hill",""
"","Skull's Crossing","","","False","","https://pathfinderwiki.com/wiki/Skull's_Crossing",""
"","Slave Trenches of Hakotep","","","False","","https://pathfinderwiki.com/wiki/Slave_Trenches_of_Hakotep",""
"","Sleeper","","","False","","https://pathfinderwiki.com/wiki/Sleeper",""
"","Sleeping Dove","","","False","","https://pathfinderwiki.com/wiki/Sleeping_Dove",""
"","Sokar's Boil","","","False","","https://pathfinderwiki.com/wiki/Sokar's_Boil",""
"","Soth-Silir","","","False","","https://pathfinderwiki.com/wiki/PathfinderWiki:Map_Locations_Without_Articles",""
"","Sphinx Head","","","False","","https://pathfinderwiki.com/wiki/Sphinx_Head",""
"","Spider's Nest","","","False","","https://pathfinderwiki.com/wiki/Spider's_Nest",""
"","Spindlehorn","","","False","","https://pathfinderwiki.com/wiki/Spindlehorn",""
"","Spire of Destiny","","","False","","https://pathfinderwiki.com/wiki/Spire_of_Destiny",""
"","Spire of Lemriss","","","False","","https://pathfinderwiki.com/wiki/Spire_of_Lemriss",""
"","Spire of Nex","","","False","","https://pathfinderwiki.com/wiki/Spire_of_Nex",""
"","Spiritscar","","","False","","https://pathfinderwiki.com/wiki/Spiritscar",""
"","Spiro Spero","","","False","","https://pathfinderwiki.com/wiki/Spiro_Spero",""
"","Spry's Heart","","","False","","https://pathfinderwiki.com/wiki/Spry's_Heart",""
"","St. Ilnea's Fountain","","","False","","https://pathfinderwiki.com/wiki/St._Ilnea's_Fountain",""
"","Stachys Pump House","","","False","","https://pathfinderwiki.com/wiki/PathfinderWiki:Map_Locations_Without_Articles",""
"","Star Keep","","","False","","https://pathfinderwiki.com/wiki/Star_Keep",""
"","Star Titan's Grave","","","False","","https://pathfinderwiki.com/wiki/Star_Titan's_Grave",""
"","Stasis Fields","","","False","","https://pathfinderwiki.com/wiki/Stasis_Fields",""
"","Stavian Ranches","","","False","","https://pathfinderwiki.com/wiki/PathfinderWiki:Map_Locations_Without_Articles",""
"","Steam Pit","","","False","","https://pathfinderwiki.com/wiki/Steam_Pit",""
"","Steirwood","","","False","","https://pathfinderwiki.com/wiki/Steirwood",""
"","Stepped Tower of Djedefar","","","False","","https://pathfinderwiki.com/wiki/Stepped_Tower_of_Djedefar",""
"","Steps of the Agate King","","","False","","https://pathfinderwiki.com/wiki/Steps_of_the_Agate_King",""
"","Stone of Tears","","","False","","https://pathfinderwiki.com/wiki/Stone_of_Tears",""
"","Stormhollow","","","False","","https://pathfinderwiki.com/wiki/PathfinderWiki:Map_Locations_Without_Articles",""
"","Stormspear Keep","","","False","","https://pathfinderwiki.com/wiki/Stormspear_Keep",""
"","Storval Stairs","","","False","","https://pathfinderwiki.com/wiki/Storval_Stairs",""
"","Sueda Lodge","","","False","","https://pathfinderwiki.com/wiki/Sueda_Lodge",""
"","Suketh'ma","","","False","","https://pathfinderwiki.com/wiki/Suketh'ma",""
"","Sulfur Gulch","","","False","","https://pathfinderwiki.com/wiki/Sulfur_Gulch",""
"","Sumitha","","","False","","https://pathfinderwiki.com/wiki/Sumitha",""
"","Summer Grove","","","False","","https://pathfinderwiki.com/wiki/Summer_Grove",""
"","Summerglen","","","False","","https://pathfinderwiki.com/wiki/Summerglen",""
"","Summershade Quarry","","","False","","https://pathfinderwiki.com/wiki/Summershade_Quarry",""
"","Sun Dagger","","","False","","https://pathfinderwiki.com/wiki/Sun_Dagger",""
"","Sunbleached Tower","","","False","","https://pathfinderwiki.com/wiki/Sunbleached_Tower",""
"","Sunhill Monastery","","","False","","https://pathfinderwiki.com/wiki/Sunhill_Monastery",""
"","Sunken City","","","False","","https://pathfinderwiki.com/wiki/Sunken_City",""
"","Sunken Queen","","","False","","https://pathfinderwiki.com/wiki/Sunken_Queen",""
"","Sunless Pond","","","False","","https://pathfinderwiki.com/wiki/Sunless_Pond",""
"","Sunstone Cliffs","","","False","","https://pathfinderwiki.com/wiki/Sunstone_Cliffs",""
"","Sureshire Ranch","","","False","","https://pathfinderwiki.com/wiki/Sureshire_Ranch",""
"","Swamp of the Dark Brood","","","False","","https://pathfinderwiki.com/wiki/Swamp_of_the_Dark_Brood",""
"","Szigo's Grove","","","False","","https://pathfinderwiki.com/wiki/Szigo's_Grove",""
"","Tafinyah","","","False","","https://pathfinderwiki.com/wiki/Tafinyah",""
"","Talamir","","","False","","https://pathfinderwiki.com/wiki/Talamir",""
"","Tazion","","","False","","https://pathfinderwiki.com/wiki/Tazion",""
"","Telus Estate","","","False","","https://pathfinderwiki.com/wiki/Telus_Estate",""
"","Temple Canyon","","","False","","https://pathfinderwiki.com/wiki/Temple_Canyon",""
"","Temple of An-Alak","","","False","","https://pathfinderwiki.com/wiki/Temple_of_An-Alak",""
"","Temple of the Eternal Obelisk","","","False","","https://pathfinderwiki.com/wiki/Temple_of_the_Eternal_Obelisk",""
"","Temple of the Ravenous Moon","","","False","","https://pathfinderwiki.com/wiki/Temple_of_the_Ravenous_Moon",""
"","Temple of the Sunken Sign","","","False","","https://pathfinderwiki.com/wiki/Temple_of_the_Sunken_Sign",""
"","Temple of the Whispering Spider","","","False","","https://pathfinderwiki.com/wiki/Temple_of_the_Whispering_Spider",""
"","Temples of Pharaoh Ahn","","","False","","https://pathfinderwiki.com/wiki/Temples_of_Pharaoh_Ahn",""
"","Ten Thousand Summer Palace","","","False","","https://pathfinderwiki.com/wiki/Ten_Thousand_Summer_Palace",""
"","Tents of Erukh","","","False","","https://pathfinderwiki.com/wiki/Tents_of_Erukh",""
"","Terapasillion","","","False","","https://pathfinderwiki.com/wiki/Terapasillion",""
"","Thanegraves","","","False","","https://pathfinderwiki.com/wiki/Thanegraves",""
"","Thanesrest Mausoleum","","","False","","https://pathfinderwiki.com/wiki/Thanesrest_Mausoleum",""
"","The Famished Witch","","","False","","https://pathfinderwiki.com/wiki/PathfinderWiki:Map_Locations_Without_Articles",""
"","The Glass Fortress","","","False","","https://pathfinderwiki.com/wiki/PathfinderWiki:Map_Locations_Without_Articles",""
"","The God-Carcass","","","False","","https://pathfinderwiki.com/wiki/PathfinderWiki:Map_Locations_Without_Articles",""
"","The Inheritor's Forge","","","False","","https://pathfinderwiki.com/wiki/PathfinderWiki:Map_Locations_Without_Articles",""
"","The Ronan's Camp","","","False","","https://pathfinderwiki.com/wiki/PathfinderWiki:Map_Locations_Without_Articles",""
"","The Uskheart","","","False","","https://pathfinderwiki.com/wiki/Uskheart",""
"","Thorn's End","","","False","","https://pathfinderwiki.com/wiki/Thorn's_End",""
"","Thraxnorni","","","False","","https://pathfinderwiki.com/wiki/Thraxnorni",""
"","Three Stars","","","False","","https://pathfinderwiki.com/wiki/Three_Stars",""
"","Threshold","","","False","","https://pathfinderwiki.com/wiki/Threshold",""
"","Throne of the Troll King","","","False","","https://pathfinderwiki.com/wiki/Throne_of_the_Troll_King",""
"","Thrylheim","","","False","","https://pathfinderwiki.com/wiki/Thrylheim",""
"","Thunderblood Peak","","","False","","https://pathfinderwiki.com/wiki/Thunderblood_Peak",""
"","Thunderhold","","","False","","https://pathfinderwiki.com/wiki/Thunderhold",""
"","Thunderscale Warrens","","","False","","https://pathfinderwiki.com/wiki/Thunderscale_Warrens",""
"","Tidewater Rock","","","False","","https://pathfinderwiki.com/wiki/Tidewater_Rock",""
"","Tiger's Eye Monastery","","","False","","https://pathfinderwiki.com/wiki/Tiger's_Eye_Monastery",""
"","Tolsen Peak","","","False","","https://pathfinderwiki.com/wiki/Tolsen_Peak",""
"","Tomb of Emperors","","","False","","https://pathfinderwiki.com/wiki/Tomb_of_Emperors",""
"","Tomb of Statues","","","False","","https://pathfinderwiki.com/wiki/Tomb_of_Statues",""
"","Tomb of the Bound Sphinx","","","False","","https://pathfinderwiki.com/wiki/Tomb_of_the_Bound_Sphinx",""
"","Tomb of the Iron Medusa","","","False","","https://pathfinderwiki.com/wiki/PathfinderWiki:Map_Locations_Without_Articles",""
"","Tomb of the Thousand Tusks","","","False","","https://pathfinderwiki.com/wiki/Tomb_of_the_Thousand_Tusks",""
"","Torch Orchard","","","False","","https://pathfinderwiki.com/wiki/Torch_Orchard",""
"","Tower Valballus","","","False","","https://pathfinderwiki.com/wiki/Tower_Valballus",""
"","Tower of Slant Shadows","","","False","","https://pathfinderwiki.com/wiki/Tower_of_Slant_Shadows",""
"","Tower of Winds","","","False","","https://pathfinderwiki.com/wiki/Tower_of_Winds",""
"","Trackless Storm","","","False","","https://pathfinderwiki.com/wiki/Trackless_Storm",""
"","Treaclerun","","","False","","https://pathfinderwiki.com/wiki/Treaclerun",""
"","Tree of the Thousand Eyes","","","False","","https://pathfinderwiki.com/wiki/Tree_of_the_Thousand_Eyes",""
"","Trilmsgitt Towers","","","False","","https://pathfinderwiki.com/wiki/Trilmsgitt_Towers",""
"","Tumen","","","False","","https://pathfinderwiki.com/wiki/Tumen",""
"","Turnback Pass","","","False","","https://pathfinderwiki.com/wiki/Turnback_Pass",""
"","Uddo","","","False","","https://pathfinderwiki.com/wiki/PathfinderWiki:Map_Locations_Without_Articles",""
"","Uldani Necropolis","","","False","","https://pathfinderwiki.com/wiki/Uldani_Necropolis",""
"","Ulduvai","","","False","","https://pathfinderwiki.com/wiki/Ulduvai",""
"","Undervale","","","False","","https://pathfinderwiki.com/wiki/PathfinderWiki:Map_Locations_Without_Articles",""
"","Urchin's Maw","","","False","","https://pathfinderwiki.com/wiki/Urchin's_Maw",""
"","Urfa-Halij","","","False","","https://pathfinderwiki.com/wiki/Urfa-Halij",""
"","Vaishau Ruin","","","False","","https://pathfinderwiki.com/wiki/Vaishau_Ruin",""
"","Vale of Green Spears","","","False","","https://pathfinderwiki.com/wiki/Vale_of_Green_Spears",""
"","Valley of the Azlanti","","","False","","https://pathfinderwiki.com/wiki/Valley_of_the_Azlanti",""
"","Valley of the Birthing Death","","","False","","https://pathfinderwiki.com/wiki/Valley_of_the_Birthing_Death",""
"","Valley of the Chosen Children","","","False","","https://pathfinderwiki.com/wiki/Valley_of_the_Chosen_Children",""
"","Vangeline Pass","","","False","","https://pathfinderwiki.com/wiki/Vangeline_Pass",""
"","Vargas Swamp","","","False","","https://pathfinderwiki.com/wiki/Vargas_Swamp",""
"","Vault of Silver and Ice","","","False","","https://pathfinderwiki.com/wiki/Vault_of_Silver_and_Ice",""
"","Vault of Tears","","","False","","https://pathfinderwiki.com/wiki/Vault_of_Tears",""
"","Vault of the Forgotten Prophet","","","False","","https://pathfinderwiki.com/wiki/Vault_of_the_Forgotten_Prophet",""
"","Vault of the Impostor Goblin","","","False","","https://pathfinderwiki.com/wiki/Vault_of_the_Impostor_Goblin",""
"","Velecia Nora","","","False","","https://pathfinderwiki.com/wiki/Velecia_Nora",""
"","Vhunsaub","","","False","","https://pathfinderwiki.com/wiki/Vhunsaub",""
"","Viperwall","","","False","","https://pathfinderwiki.com/wiki/Viperwall",""
"","Viridian Forge","","","False","","https://pathfinderwiki.com/wiki/PathfinderWiki:Map_Locations_Without_Articles",""
"","Viritash's Tail","","","False","","https://pathfinderwiki.com/wiki/Viritash's_Tail",""
"","Voinum Estate","","","False","","https://pathfinderwiki.com/wiki/Voinum_Estate",""
"","Volfast's Tower","","","False","","https://pathfinderwiki.com/wiki/Volfast's_Tower",""
"","Vonosh","","","False","","https://pathfinderwiki.com/wiki/Vonosh",""
"","Wailing Cave","","","False","","https://pathfinderwiki.com/wiki/Wailing_Cave",""
"","Walking Man","","","False","","https://pathfinderwiki.com/wiki/Walking_Man",""
"","Wall of Faces","","","False","","https://pathfinderwiki.com/wiki/PathfinderWiki:Map_Locations_Without_Articles",""
"","Wandering Spheres","","","False","","https://pathfinderwiki.com/wiki/Wandering_Spheres",""
"","Water Gardens of Xerbystes","","","False","","https://pathfinderwiki.com/wiki/Water_Gardens_of_Xerbystes",""
"","Weeping Fields","","","False","","https://pathfinderwiki.com/wiki/PathfinderWiki:Map_Locations_Without_Articles",""
"","Weeping Grandfather","","","False","","https://pathfinderwiki.com/wiki/Weeping_Grandfather",""
"","Well of Lies","","","False","","https://pathfinderwiki.com/wiki/Well_of_Lies",""
"","Wellspring Tower","","","False","","https://pathfinderwiki.com/wiki/Wellspring_Tower",""
"","White Canyon","","","False","","https://pathfinderwiki.com/wiki/White_Canyon",""
"","Whitebridge Station","","","False","","https://pathfinderwiki.com/wiki/Whitebridge_Station",""
"","Whitespectre Canyon","","","False","","https://pathfinderwiki.com/wiki/Whitespectre_Canyon",""
"","Willowmourn","","","False","","https://pathfinderwiki.com/wiki/Willowmourn",""
"","Wilting Rose","","","False","","https://pathfinderwiki.com/wiki/Wilting_Rose",""
"","Windsong Abbey","","","False","","https://pathfinderwiki.com/wiki/Windsong_Abbey",""
"","Windwatch Keep","","","False","","https://pathfinderwiki.com/wiki/Windwatch_Keep",""
"","Winter Garden","","","False","","https://pathfinderwiki.com/wiki/Winter_Garden",""
"","Winter Grove","","","False","","https://pathfinderwiki.com/wiki/Winter_Grove",""
"","Witchbole","","","False","","https://pathfinderwiki.com/wiki/Witchbole",""
"","Witchcaves","","","False","","https://pathfinderwiki.com/wiki/Witchcaves",""
"","Witchlight","","","False","","https://pathfinderwiki.com/wiki/Witchlight_(city)",""
"","Withershin","","","False","","https://pathfinderwiki.com/wiki/Withershin",""
"","Wolfhead","","","False","","https://pathfinderwiki.com/wiki/Wolfhead",""
"","Wolfpoint","","","False","","https://pathfinderwiki.com/wiki/Wolfpoint",""
"","Wormwood Hall","","","False","","https://pathfinderwiki.com/wiki/Wormwood_Hall",""
"","Wyo's Rest","","","False","","https://pathfinderwiki.com/wiki/Wyo's_Rest",""
"","Xefon-Ra","","","False","","https://pathfinderwiki.com/wiki/Xefon-Ra",""
"","Xin-Grafar","","","False","","https://pathfinderwiki.com/wiki/Xin-Grafar",""
"","Xopatl Mountain","","","False","","https://pathfinderwiki.com/wiki/Xopatl_Mountain",""
"","Yahuima's Spring","","","False","","https://pathfinderwiki.com/wiki/Yahuima's_Spring",""
"","Yan Ulvedro's Fort","","","False","","https://pathfinderwiki.com/wiki/Yan_Ulvedro's_Fort",""
"","Yllaldo Castle","","","False","","https://pathfinderwiki.com/wiki/Yllaldo_Castle",""
"","Yvuvho","","","False","","https://pathfinderwiki.com/wiki/PathfinderWiki:Map_Locations_Without_Articles",""
