location,source,target,id,fuzzy,context,translator_comments,developer_comments
,Lampblack River,Lampblack River,,,,https://pathfinderwiki.com/wiki/Lampblack_River,
,River Avah,River Avah,,,,https://pathfinderwiki.com/wiki/River_Avah,
,Velashu River,Velashu River,,,,https://pathfinderwiki.com/wiki/Velashu_River,
,Summermelt River,Summermelt River,,,,https://pathfinderwiki.com/wiki/Summermelt_River,
,Lurk River,Lurk River,,,,https://pathfinderwiki.com/wiki/Lurk_River,
,Aloren River,Aloren River,,,,https://pathfinderwiki.com/wiki/Aloren_River,
,Chavali River,Chavali River,,,,https://pathfinderwiki.com/wiki/Chavali_River,
,Chalkstone River,Chalkstone River,,,,https://pathfinderwiki.com/wiki/Chalkstone_River,
,East Sellen River,East Sellen River,,,,https://pathfinderwiki.com/wiki/East_Sellen_River,
,Hymbrian River,Hymbrian River,,,,https://pathfinderwiki.com/wiki/Hymbrian_River,
,Kantele River,Kantele River,,,,https://pathfinderwiki.com/wiki/Kantele_River,
,Gray River,Gray River,,,,https://pathfinderwiki.com/wiki/Gray_River,
,Awzera River,Awzera River,,,,https://pathfinderwiki.com/wiki/Awzera_River,
,Kiravoy River,Kiravoy River,,,,https://pathfinderwiki.com/wiki/Kiravoy_River,
,Murque River,Murque River,,,,https://pathfinderwiki.com/wiki/Murque_River,
,Skunk River,Skunk River,,,,https://pathfinderwiki.com/wiki/Skunk_River,
,Shrike River,Shrike River,,,,https://pathfinderwiki.com/wiki/Shrike_River,
,Icerime River,Icerime River,,,,https://pathfinderwiki.com/wiki/Icerime_River,
,Glass River,Glass River,,,,https://pathfinderwiki.com/wiki/Glass_River,
,Little Icerime,Little Icerime,,,,https://pathfinderwiki.com/wiki/Little_Icerime,
,Wyvernkill River,Wyvernkill River,,,,https://pathfinderwiki.com/wiki/Wyvernkill_River,
,Goldenrun River,Goldenrun River,,,,https://pathfinderwiki.com/wiki/Goldenrun_River,
,Kyonin River,Kyonin River,,,,https://pathfinderwiki.com/wiki/Kyonin_River,
,Tolemaida River,Tolemaida River,,,,https://pathfinderwiki.com/wiki/Tolemaida_River,
,Endowhar River,Endowhar River,,,,https://pathfinderwiki.com/wiki/Endowhar_River,
,Danver River,Danver River,,,,https://pathfinderwiki.com/wiki/Danver_River,
,Destach River,Destach River,,,,https://pathfinderwiki.com/wiki/Destach_River,
,The Flood Road,The Flood Road,,,,https://pathfinderwiki.com/wiki/The_Flood_Road,
,Egelsee River,Egelsee River,,,,https://pathfinderwiki.com/wiki/Egelsee_River,
,Sarkora River,Sarkora River,,,,https://pathfinderwiki.com/wiki/Sarkora_River,
,Senir River,Senir River,,,,https://pathfinderwiki.com/wiki/Senir_River,
,Deepcut River,Deepcut River,,,,https://pathfinderwiki.com/wiki/Deepcut_River,
,Falcon River,Falcon River,,,,https://pathfinderwiki.com/wiki/Falcon_River,
,Hungry Maw River,Hungry Maw River,,,,https://pathfinderwiki.com/wiki/Hungry_Maw_River,
,Tourondel River,Tourondel River,,,,https://pathfinderwiki.com/wiki/Tourondel_River,
,Jeggare River,Jeggare River,,,,https://pathfinderwiki.com/wiki/Jeggare_River,
,River Esk,River Esk,,,,https://pathfinderwiki.com/wiki/River_Esk,
,Path River,Path River,,,,https://pathfinderwiki.com/wiki/Path_River,
,Broken Hope River,Broken Hope River,,,,https://pathfinderwiki.com/wiki/Broken_Hope_River,
,River of Knives,River of Knives,,,,https://pathfinderwiki.com/wiki/River_of_Knives,
,Greenscale River,Greenscale River,,,,https://pathfinderwiki.com/wiki/Greenscale_River,
,Bluehook River,Bluehook River,,,,https://pathfinderwiki.com/wiki/Bluehook_River,
,Elsewhere River,Elsewhere River,,,,https://pathfinderwiki.com/wiki/Elsewhere_River,
,Holshod River,Holshod River,,,,https://pathfinderwiki.com/wiki/Holshod_River,
,River Sald,River Sald,,,,https://pathfinderwiki.com/wiki/River_Sald,
,Yanwe River,Yanwe River,,,,https://pathfinderwiki.com/wiki/Yanwe_River,
,Meratt Canal,Meratt Canal,,,,https://pathfinderwiki.com/wiki/Meratt_Canal,
,Profit's Flow,Profit's Flow,,,,https://pathfinderwiki.com/wiki/Profit's_Flow,
,Dragonfly River,Dragonfly River,,,,https://pathfinderwiki.com/wiki/Dragonfly_River,
,Stachys Spur,Stachys Spur,,,,https://pathfinderwiki.com/wiki/Stachys_Spur,
,Rushlight River,Rushlight River,,,,https://pathfinderwiki.com/wiki/Rushlight_River,
,Pitax River,Pitax River,,,,https://pathfinderwiki.com/wiki/Pitax_River,
,Whispering River,Whispering River,,,,https://pathfinderwiki.com/wiki/Whispering_River,
,Siltstrand River,Siltstrand River,,,,https://pathfinderwiki.com/wiki/Siltstrand_River,
,Red Kiravoy,Red Kiravoy,,,,https://pathfinderwiki.com/wiki/Red_Kiravoy,
,Maganis River,Maganis River,,,,https://pathfinderwiki.com/wiki/Maganis_River,
,Taraska River,Taraska River,,,,https://pathfinderwiki.com/wiki/Taraska_River,
,Ardshrod River,Ardshrod River,,,,https://pathfinderwiki.com/wiki/Ardshrod_River,
,Noyrus River,Noyrus River,,,,https://pathfinderwiki.com/wiki/Noyrus_River,
,Bahig River,Bahig River,,,,https://pathfinderwiki.com/wiki/Bahig_River,
,Kalyan River,Kalyan River,,,,https://pathfinderwiki.com/wiki/Kalyan_River,
,Matra River,Matra River,,,,https://pathfinderwiki.com/wiki/Matra_River,
,Baghshahi River,Baghshahi River,,,,https://pathfinderwiki.com/wiki/Baghshahi_River,
,Eye of Abendego,Eye of Abendego,,,,https://pathfinderwiki.com/wiki/Eye_of_Abendego,
,Sarkosis Scar,Sarkosis Scar,,,,https://pathfinderwiki.com/wiki/Sarkosis_Scar,
,Aya-Maru,Aya-Maru,,,,https://pathfinderwiki.com/wiki/Aya-Maru,
,Mushfens,Mushfens,,,,https://pathfinderwiki.com/wiki/Mushfens,
,The Welt,The Welt,,,,https://pathfinderwiki.com/wiki/The_Welt,
,Frostmire Fen,Frostmire Fen,,,,https://pathfinderwiki.com/wiki/Frostmire_Fen,
,Bridespool Fen,Bridespool Fen,,,,https://pathfinderwiki.com/wiki/Bridespool_Fen,
,Graidmere Swap,Graidmere Swap,,,,https://pathfinderwiki.com/wiki/Graidmere_Swap,
,Blackwood Swamp,Blackwood Swamp,,,,https://pathfinderwiki.com/wiki/Blackwood_Swamp,
,Dippelmere Swamp,Dippelmere Swamp,,,,https://pathfinderwiki.com/wiki/Dippelmere_Swamp,
,Ghostlight Marsh,Ghostlight Marsh,,,,https://pathfinderwiki.com/wiki/Ghostlight_Marsh,
,Hooktongue Slough,Hooktongue Slough,,,,https://pathfinderwiki.com/wiki/Hooktongue_Slough,
,Sclerain Swamp,Sclerain Swamp,,,,https://pathfinderwiki.com/wiki/Sclerain_Swamp,
,Vargas Swamp,Vargas Swamp,,,,https://pathfinderwiki.com/wiki/Vargas_Swamp,
,Tanglebriar,Tanglebriar,,,,https://pathfinderwiki.com/wiki/Tanglebriar,
,Casmaron,Casmaron,,,,https://pathfinderwiki.com/wiki/Casmaron,
,Lake Tsukishizuku,Lake Tsukishizuku,,,,https://pathfinderwiki.com/wiki/Lake_Tsukishizuku,
,Lake Vene,Lake Vene,,,,https://pathfinderwiki.com/wiki/Lake_Vene,
,Sea of Eels,Sea of Eels,,,,https://pathfinderwiki.com/wiki/Sea_of_Eels,
,Sea of Ghosts,Sea of Ghosts,,,,https://pathfinderwiki.com/wiki/Sea_of_Ghosts,
,Storval Deep,Storval Deep,,,,https://pathfinderwiki.com/wiki/Storval_Deep,
,Ember Lake,Ember Lake,,,,https://pathfinderwiki.com/wiki/Ember_Lake,
,Lake Skotha,Lake Skotha,,,,https://pathfinderwiki.com/wiki/Lake_Skotha,
,Lake Stormunder,Lake Stormunder,,,,https://pathfinderwiki.com/wiki/Lake_Stormunder,
,Glacier Lake,Glacier Lake,,,,https://pathfinderwiki.com/wiki/Glacier_Lake,
,Lake Syrantula,Lake Syrantula,,,,https://pathfinderwiki.com/wiki/Lake_Syrantula,
,Lake Lias,Lake Lias,,,,https://pathfinderwiki.com/wiki/Lake_Lias,
,Lake Raiteso,Lake Raiteso,,,,https://pathfinderwiki.com/wiki/Lake_Raiteso,
,Lake of Mists and Veils,Lake of Mists and Veils,,,,https://pathfinderwiki.com/wiki/Lake_of_Mists_and_Veils,
,Lake Ocota,Lake Ocota,,,,https://pathfinderwiki.com/wiki/Lake_Ocota,
,The Nyvyrd,The Nyvyrd,,,,https://pathfinderwiki.com/wiki/The_Nyvyrd,
,Lake Kavapesta,Lake Kavapesta,,,,https://pathfinderwiki.com/wiki/Lake_Kavapesta,
,Lantern Lake,Lantern Lake,,,,https://pathfinderwiki.com/wiki/Lantern_Lake,
,Lake Reykal,Lake Reykal,,,,https://pathfinderwiki.com/wiki/Lake_Reykal,
,Kallas Lake,Kallas Lake,,,,https://pathfinderwiki.com/wiki/Kallas_Lake,
,Lake Prophyria,Lake Prophyria,,,,https://pathfinderwiki.com/wiki/Lake_Prophyria,
,Usk Lake,Usk Lake,,,,https://pathfinderwiki.com/wiki/Usk_Lake,
,Lake Sorrow,Lake Sorrow,,,,https://pathfinderwiki.com/wiki/Lake_Sorrow,
,Lake Ustradi,Lake Ustradi,,,,https://pathfinderwiki.com/wiki/Lake_Ustradi,
,Lake of Vanished Armies,Lake of Vanished Armies,,,,https://pathfinderwiki.com/wiki/Lake_of_Vanished_Armies,
,Lake Tapipallati,Lake Tapipallati,,,,https://pathfinderwiki.com/wiki/Lake_Tapipallati,
,Lake Starfall,Lake Starfall,,,,https://pathfinderwiki.com/wiki/Lake_Starfall,
,Wyrmlake,Wyrmlake,,,,https://pathfinderwiki.com/wiki/Wyrmlake,
,Lake of the Blessed Prince,Lake of the Blessed Prince,,,,https://pathfinderwiki.com/wiki/Lake_of_the_Blessed_Prince,
,Husna Lake,Husna Lake,,,,https://pathfinderwiki.com/wiki/Husna_Lake,
,Rishaea Lakes,Rishaea Lakes,,,,https://pathfinderwiki.com/wiki/Rishaea_Lakes,
,Lower Larma Lake,Lower Larma Lake,,,,https://pathfinderwiki.com/wiki/Lower_Larma_Lake,
,Upper Larma Lake,Upper Larma Lake,,,,https://pathfinderwiki.com/wiki/Upper_Larma_Lake,
,Lake Garnok,Lake Garnok,,,,https://pathfinderwiki.com/wiki/Lake_Garnok,
,Sweet Tooth Lake,Sweet Tooth Lake,,,,https://pathfinderwiki.com/wiki/Sweet_Tooth_Lake,
,Methoth Lake,Methoth Lake,,,,https://pathfinderwiki.com/wiki/Methoth_Lake,
,Glittering Lake,Glittering Lake,,,,https://pathfinderwiki.com/wiki/Glittering_Lake,
,Lake of Scales,Lake of Scales,,,,https://pathfinderwiki.com/wiki/Lake_of_Scales,
,Ghost Lake,Ghost Lake,,,,https://pathfinderwiki.com/wiki/Ghost_Lake,
,Sona Lake,Sona Lake,,,,https://pathfinderwiki.com/wiki/Sona_Lake,
,Lake Encarthan,Lake Encarthan,,,,https://pathfinderwiki.com/wiki/Lake_Encarthan,
,Rushlight,Rushlight,,,,https://pathfinderwiki.com/wiki/Rushlight,
,Lake Silverstep,Lake Silverstep,,,,https://pathfinderwiki.com/wiki/Lake_Silverstep,
,Candlemere,Candlemere,,,,https://pathfinderwiki.com/wiki/Candlemere,
,Tuskwater,Tuskwater,,,,https://pathfinderwiki.com/wiki/Tuskwater,
,Lake Hooktongue,Lake Hooktongue,,,,https://pathfinderwiki.com/wiki/Lake_Hooktongue,
,Castrovin Sea,Castrovin Sea,,,,https://pathfinderwiki.com/wiki/Castrovin_Sea,
,Name,Name,,,,https://pathfinderwiki.com/wiki/Name,
,Grungir Forest,Grungir Forest,,,,https://pathfinderwiki.com/wiki/Grungir_Forest,
,Hoarwood Forest,Hoarwood Forest,,,,https://pathfinderwiki.com/wiki/Hoarwood_Forest,
,Shudderwood,Shudderwood,,,,https://pathfinderwiki.com/wiki/Shudderwood,
,Echo Wood,Echo Wood,,,,https://pathfinderwiki.com/wiki/Echo_Wood,
,Emberbough Forest,Emberbough Forest,,,,https://pathfinderwiki.com/wiki/Emberbough_Forest,
,Thousand Voices,Thousand Voices,,,,https://pathfinderwiki.com/wiki/Thousand_Voices,
,Narlmarches,Narlmarches,,,,https://pathfinderwiki.com/wiki/Narlmarches,
,Estrovian Forest,Estrovian Forest,,,,https://pathfinderwiki.com/wiki/Estrovian_Forest,
,Gronzi Forest,Gronzi Forest,,,,https://pathfinderwiki.com/wiki/Gronzi_Forest,
,Mierani Forest,Mierani Forest,,,,https://pathfinderwiki.com/wiki/Mierani_Forest,
,Lurkwood,Lurkwood,,,,https://pathfinderwiki.com/wiki/Lurkwood,
,Churlwood,Churlwood,,,,https://pathfinderwiki.com/wiki/Churlwood,
,Sanos Forest,Sanos Forest,,,,https://pathfinderwiki.com/wiki/Sanos_Forest,
,Ashwood,Ashwood,,,,https://pathfinderwiki.com/wiki/Ashwood,
,Southern Fangwood,Southern Fangwood,,,,https://pathfinderwiki.com/wiki/Southern_Fangwood,
,Northern Fangwood,Northern Fangwood,,,,https://pathfinderwiki.com/wiki/Northern_Fangwood,
,Exalted Wood,Exalted Wood,,,,https://pathfinderwiki.com/wiki/Exalted_Wood,
,Shroudwood,Shroudwood,,,,https://pathfinderwiki.com/wiki/Shroudwood,
,Wilewood,Wilewood,,,,https://pathfinderwiki.com/wiki/Wilewood,
,Cordelon Forest,Cordelon Forest,,,,https://pathfinderwiki.com/wiki/Cordelon_Forest,
,Northern Hymbrian Forest,Northern Hymbrian Forest,,,,https://pathfinderwiki.com/wiki/Northern_Hymbrian_Forest,
,Southern Hymbrian Forest,Southern Hymbrian Forest,,,,https://pathfinderwiki.com/wiki/Southern_Hymbrian_Forest,
,Embeth Forest,Embeth Forest,,,,https://pathfinderwiki.com/wiki/Embeth_Forest,
,Creeperwood,Creeperwood,,,,https://pathfinderwiki.com/wiki/Creeperwood,
,Boarwood,Boarwood,,,,https://pathfinderwiki.com/wiki/Boarwood,
,Fierani Forest,Fierani Forest,,,,https://pathfinderwiki.com/wiki/Fierani_Forest,
,Northern Tapur Forest,Northern Tapur Forest,,,,https://pathfinderwiki.com/wiki/Northern_Tapur_Forest,
,Southern Tapur Forest,Southern Tapur Forest,,,,https://pathfinderwiki.com/wiki/Southern_Tapur_Forest,
,Axan Wood,Axan Wood,,,,https://pathfinderwiki.com/wiki/Axan_Wood,
,Duskshroud Forest,Duskshroud Forest,,,,https://pathfinderwiki.com/wiki/Duskshroud_Forest,
,Shrikewood,Shrikewood,,,,https://pathfinderwiki.com/wiki/Shrikewood,
,Witherbark Forest,Witherbark Forest,,,,https://pathfinderwiki.com/wiki/Witherbark_Forest,
,Backar Forest,Backar Forest,,,,https://pathfinderwiki.com/wiki/Backar_Forest,
,Uskwood,Uskwood,,,,https://pathfinderwiki.com/wiki/Uskwood,
,Mwangi Jungle,Mwangi Jungle,,,,https://pathfinderwiki.com/wiki/Mwangi_Jungle,
,Eternal Oasis,Eternal Oasis,,,,https://pathfinderwiki.com/wiki/Eternal_Oasis,
,Jungle of Hungry Trees,Jungle of Hungry Trees,,,,https://pathfinderwiki.com/wiki/Jungle_of_Hungry_Trees,
,Screaming Jungle,Screaming Jungle,,,,https://pathfinderwiki.com/wiki/Screaming_Jungle,
,Arthfell Forest,Arthfell Forest,,,,https://pathfinderwiki.com/wiki/Arthfell_Forest,
,Darkmoon Vale,Darkmoon Vale,,,,https://pathfinderwiki.com/wiki/Darkmoon_Vale,
,Chitterwood,Chitterwood,,,,https://pathfinderwiki.com/wiki/Chitterwood,
,Ravounel Forest,Ravounel Forest,,,,https://pathfinderwiki.com/wiki/Ravounel_Forest,
,Anferita Wood,Anferita Wood,,,,https://pathfinderwiki.com/wiki/Anferita_Wood,
,Barrowood,Barrowood,,,,https://pathfinderwiki.com/wiki/Barrowood,
,Whisperwood,Whisperwood,,,,https://pathfinderwiki.com/wiki/Whisperwood,
,Forest of Spirits,Forest of Spirits,,,,https://pathfinderwiki.com/wiki/Forest_of_Spirits,
,Chuyoki Forest,Chuyoki Forest,,,,https://pathfinderwiki.com/wiki/Chuyoki_Forest,
,Spectrewood,Spectrewood,,,,https://pathfinderwiki.com/wiki/Spectrewood,
,Kaimuko Wood,Kaimuko Wood,,,,https://pathfinderwiki.com/wiki/Kaimuko_Wood,
,Chang Liao Jungle,Chang Liao Jungle,,,,https://pathfinderwiki.com/wiki/Chang_Liao_Jungle,
,Sikhyeu Rainforest,Sikhyeu Rainforest,,,,https://pathfinderwiki.com/wiki/Sikhyeu_Rainforest,
,Eryiu Forest,Eryiu Forest,,,,https://pathfinderwiki.com/wiki/Eryiu_Forest,
,Valashmai Jungle,Valashmai Jungle,,,,https://pathfinderwiki.com/wiki/Valashmai_Jungle,
,Seseragi Forest,Seseragi Forest,,,,https://pathfinderwiki.com/wiki/Seseragi_Forest,
,Hoofwood,Hoofwood,,,,https://pathfinderwiki.com/wiki/Hoofwood,
,Duroth Wood,Duroth Wood,,,,https://pathfinderwiki.com/wiki/Duroth_Wood,
,Storith Wood,Storith Wood,,,,https://pathfinderwiki.com/wiki/Storith_Wood,
,Maharev Jungle,Maharev Jungle,,,,https://pathfinderwiki.com/wiki/Maharev_Jungle,
,Kaava Lands,Kaava Lands,,,,https://pathfinderwiki.com/wiki/Kaava_Lands,
,Manzinago Forest,Manzinago Forest,,,,https://pathfinderwiki.com/wiki/Manzinago_Forest,
,Jolizpan Forest,Jolizpan Forest,,,,https://pathfinderwiki.com/wiki/Jolizpan_Forest,
,Forest of Thieves,Forest of Thieves,,,,https://pathfinderwiki.com/wiki/Forest_of_Thieves,
,Forest of the Sacred Eye,Forest of the Sacred Eye,,,,https://pathfinderwiki.com/wiki/Forest_of_the_Sacred_Eye,
,Crying Jungle,Crying Jungle,,,,https://pathfinderwiki.com/wiki/Crying_Jungle,
,Immenwood,Immenwood,,,,https://pathfinderwiki.com/wiki/Immenwood,
,Segang Jungle,Segang Jungle,,,,https://pathfinderwiki.com/wiki/Segang_Jungle,
,Ghasi Jungle,Ghasi Jungle,,,,https://pathfinderwiki.com/wiki/Ghasi_Jungle,
,Border Wood,Border Wood,,,,https://pathfinderwiki.com/wiki/Border_Wood,
,Laughing Jungle,Laughing Jungle,,,,https://pathfinderwiki.com/wiki/Laughing_Jungle,
,Evergrowth,Evergrowth,,,,https://pathfinderwiki.com/wiki/Evergrowth,
,Palakar Forest,Palakar Forest,,,,https://pathfinderwiki.com/wiki/Palakar_Forest,
,Verduran Forest,Verduran Forest,,,,https://pathfinderwiki.com/wiki/Verduran_Forest,
,Forest of Trials,Forest of Trials,,,,https://pathfinderwiki.com/wiki/Forest_of_Trials,
,Fangard,Fangard,,,,https://pathfinderwiki.com/wiki/Fangard,
,Coreth Wood,Coreth Wood,,,,https://pathfinderwiki.com/wiki/Coreth_Wood,
,Finadar Forest,Finadar Forest,,,,https://pathfinderwiki.com/wiki/Finadar_Forest,
,Vergan Forest,Vergan Forest,,,,https://pathfinderwiki.com/wiki/Vergan_Forest,
,Norinor,Norinor,,,,https://pathfinderwiki.com/wiki/Norinor,
