"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","","","Katapesh","False","","Katapesh 149",""
"","","","Kelesh","False","","Kelesh 144, 149",""
"","","","Kellid","False","","Kellid 147, 154",""
"","","","kholo","False","","kholo 158",""
"","","","Kibwe","False","","Kibwe 152",""
"","","","Knights_of_Lastwall","False","","Knights of Lastwall(faction) 165",""
"","","","kobold","False","","kobold 158",""
"","","","Kortos","False","","Kortos 143, 146",""
"","","","Kyonin","False","","Kyonin 155",""
"","","","Lake_Encarthan","False","","Lake Encarthan 148, 155",""
"","","","Lamashtu","False","","Lamashtu (deity) 162",""
"","","","Lands_of_the_Linnorm_Kings","False","","Lands of the Linnorm Kings 154",""
"","","","languages__regional","False","","languages, regional 159",""
"","","","Large","False","","Large (size) A Large creature takes up a 10-foot-by-10-foot space (4 squares on the grid). It typically has a reach of 10 feet if the creature is tall or 5 feet if the creature is long.",""
"","","","Lastwall","False","","Lastwall 148, 165",""
"","","","leadership","False","","leadership (subsystem) A long-term subsystem wherein one or more PCs establish a fledgling organization and accumulate followers over time. 204–205",""
"","","","Learn_a_Spell_DCs","False","","Learn a Spell DCs 54",""
"","","","leshy","False","","leshy 158",""
"","","","level","False","","level A number that measures something’s overall power. A character has a level from 1st to 20th, and other aspects of the game also have levels.",""
"","","","advancement_speeds","False","","advancement speeds 57",""
"","","","level_characters_variant","False","","level 0 characters variant 84–85",""
"","","","leveling_up_PC","False","","leveling up 56–57, PC 29",""
"","","","non_combat_level","False","","non-combat level 31",""
"","","","story_based_leveling","False","","story-based leveling 57",""
"","","","light","False","","light (trait) Light effects overcome non-magical darkness in the area, and can counteract magical darkness. You must usually target darkness magic with your light magic directly to counteract the darkness, but some light spells automatically attempt to counteract darkness.",""
"","","","lines_and_veils","False","","lines and veils 7",""
"","","","Lion_Blades","False","","Lion Blades (faction) 165",""
"","","","Lirgen","False","","Lirgen 152",""
"","","","lizardfolk","False","","lizardfolk 158",""
"","","","Lore_DCs_and_scope","False","","Lore DCs and scope 54",""
"","","","low","False","","low (encounter threat) 75",""
"","","","low_gravity","False","","low gravity (trait) 172",""
"","","","Maelstrom","False","","Maelstrom (plane) 180",""
"","","","Magaambya","False","","Magaambya (faction) 165",""
"","","","magical","False","","magical (trait) 221",""
"","","","magical","False","","magical (vehicle propulsion trait) 211",""
"","","","Mana_Wastes","False","","Mana Wastes 151",""
"","","","manipulate","False","","manipulate (trait) You must physically manipulate an item or make gestures to use an action with this trait. Creatures without a suitable appendage can’t perform actions with this trait. Manipulate actions often trigger reactions.",""
"","","","maps_and_miniatures","False","","maps and miniatures 25, 28, 30",""
"","","","materials","False","","materials 252–254",""
"","","","mechanical","False","","mechanical (trait) A hazard with this trait is a constructed physical object. 98-99, 101-108",""
"","","","Mediogalti_Island","False","","Mediogalti Island 150",""
"","","","Medium","False","","Medium (size) A Medium creature takes up a 5-foot-by-5-foot space (1 square on the grid) and typically has a reach of 5 feet.",""
"","","","Mendev","False","","Mendev 147",""
"","","","mental","False","","mental (damage type) PC 409",""
"","","","mental","False","","mental (trait) A mental effect can alter the target’s mind. It has no effect on an object or a mindless creature.",""
"","","","metagaming","False","","metagaming 13",""
"","","","metal","False","","metal (trait) Effects with the metal trait conjure or manipulate metal. Those that manipulate metal have no effect in an area without metal. Creatures with this trait consist primarily of metal or have a connection to magical metal. 173",""
"","","","metamorphic","False","","metamorphic (trait) 173",""
"","","","metropolis","False","","metropolis (trait) 170",""
"","","","microgravity","False","","microgravity (trait) 172",""
"","","","mindless","False","","mindless (trait) A mindless creature has either programmed or rudimentary mental attributes. Most, if not all, of their mental attribute modifiers are –5. They’re immune to all mental effects.",""
"","","","miniatures_and_maps","False","","miniatures and maps 25, 28, 30",""
"","","","minimum_proficiency","False","","minimum proficiency 53",""
"","","","misfortune","False","","misfortune (trait) A misfortune effect detrimentally alters how you roll your dice. You can never have more than one misfortune effect alter a single roll. If multiple misfortune effects would apply, the GM decides which is worse and applies it. If a fortune effect and a misfortune effect would apply to the same roll, the two cancel each other out, and you roll normally. PC 401",""
"","","","moderate","False","","moderate (encounter threat) 75",""
"","","","Molthune","False","","Molthune 148",""
"","","","monitor","False","","monitor (trait) Creatures that hail from or have a strong connection to Axis, the Boneyard, or the Maelstrom are called monitors. Monitors can survive the basic environmental effects of planes in the Outer Sphere.",""
"","","","months_and_days","False","","months and days 145",""
"","","","Mordant_Spire","False","","Mordant Spire 150",""
"","","","morph","False","","morph (trait) Effects that slightly alter a creature’s form have the morph trait. Any Strikes specifically granted by a morph effect are magical. You can be affected by multiple morph spells at once, but if you morph the same body part more than once, the second morph effect attempts to counteract the first (in the same manner as two polymorph effects, described in that trait).",""
"","","","Your_morph_effects_might","False","","Your morph effects might also end if you’re polymorphed and the polymorph effect invalidates or overrides your morph effect. The GM determines which morph effects can be used together and which can’t.",""
"","","","mounted_combat","False","","mounted combat 29–30",""
"","","","move","False","","move (trait) An action with this trait involves moving from one space to another.",""
"","","","mutagen","False","","mutagen Player Core 2",""
"","","","Mwangi_Expanse","False","","Mwangi Expanse 152",""
"","","","Mzali","False","","Mzali 152",""
"","","","Nantambu","False","","Nantambu 152",""
"","","","narrative_collaboration","False","","narrative collaboration 8, 19–20",""
"","","","nation_statistics","False","","nation statistics 167",""
"","","","natural_disaster","False","","natural disaster 95–97",""
"","","","Netherworld","False","","Netherworld (plane) 178",""
"","","","Nethys","False","","Nethys (deity) 149, 162",""
"","","","New_Thassilon","False","","New Thassilon 154",""
"","","","Nex","False","","Nex 151",""
"","","","Nidal","False","","Nidal 153",""
"","","","Night_Heralds","False","","Night Heralds (faction) 165",""
"","","","Nirmathas","False","","Nirmathas 148",""
"","","","Nirvana","False","","Nirvana (plane) 180–181",""
"","","","noisy","False","","noisy (armor trait) PC 272",""
"","","","non_combat_level","False","","non-combat level 31",""
"","","","nonlethal","False","","nonlethal (trait) An effect or weapon with this trait is nonlethal. Damage from a nonlethal effect or weapon knocks a creature out rather than killing it. You can use a nonlethal weapon to make a lethal attack with a –2 circumstance penalty.",""
"","","","nonplayer_character__NPC","False","","nonplayer character (NPC) A character controlled by the GM. 13–14, 128–129",""
"","","","Norgorber","False","","Norgorber (deity) 162",""
"","","","NPC__nonplayer_character","False","","NPC (nonplayer character) A character controlled by the GM. building NPCs 128–129 roleplaying NPCs 13–14",""
"","","","Numeria","False","","Numeria 147",""
"","","","Obari_Ocean","False","","Obari Ocean 151",""
"","","","occult","False","","occult (trait) This magic comes from the occult tradition, calling upon bizarre and ephemeral mysteries. Anything with this trait is magical.",""
"","","","oil","False","","oil (trait) 257, 257–258 (items)",""
"","","","Old_Cheliax","False","","Old Cheliax 153",""
"","","","Old_Mage_Jatembe","False","","Old-Mage Jatembe 152",""
"","","","ooze","False","","ooze (trait) Oozes are creatures with simple anatomies. They tend to have low mental attribute modifiers and immunity to mental effects and precision damage.",""
"","","","Oprak","False","","Oprak 148",""
"","","","orc","False","","orc 159",""
"","","","orichalcum","False","","orichalcum (material) 228–229, 233–234, 240, 254",""
"","","","Osirion","False","","Osirion 149",""
"","","","Otari","False","","Otari (settlement) 171",""
"","","","Outer_Rifts","False","","Outer Rifts (plane) 181",""
"","","","Pactmasters","False","","Pactmasters 149",""
"","","","Padishah_Empire_of_Kelesh","False","","Padishah Empire of Kelesh 144, 149",""
"","","","party_order","False","","party order 42",""
"","","","Pathfinder_Society","False","","Pathfinder Society (faction) 165",""
"","","","Pathfinder_Society","False","","Pathfinder Society running games for the organized play",""
"","","","program","False","","program 8, 20",""
"","","","organized_play","False","","organized play 8–9",""
"","","","Performance_DCs","False","","Performance DCs 55",""
"","","","Pharasma","False","","Pharasma (deity) 162",""
"","","","physical","False","","physical (damage type) A grouping of bludgeoning, piercing, and slashing damage. PC 409",""
"","","","piercing","False","","piercing (damage type) A type of physical damage. PC 409",""
"","","","Pillar_Watchers","False","","Pillar-Watchers 152",""
"","","","planar_scion","False","","planar scion 159",""
"","","","plane","False","","plane A vast or infinite realm that embodies some foundational aspect of reality, existing beyond and in addition to the physical Universe. 172–181",""
"","","","planar_traits","False","","planar traits 172–173",""
"","","","Plane_of_Air","False","","Plane of Air (plane) 175",""
"","","","Plane_of_Earth","False","","Plane of Earth (plane) 175–176",""
"","","","Plane_of_Fire","False","","Plane of Fire (plane) 176",""
"","","","Plane_of_Metal","False","","Plane of Metal (plane) 176",""
"","","","Plane_of_Water","False","","Plane of Water (plane) 176",""
"","","","Plane_of_Wood","False","","Plane of Wood (plane) 176–177",""
"","","","planets","False","","planets 145",""
"","","","plant","False","","plant (trait) Vegetable creatures have the plant trait. They’re distinct from normal plants. Magical effects with this trait manipulate or conjure plants or plant matter in some way. Effects that manipulate plants have no effect in an area with no plants.",""
"","","","poison","False","","poison (damage type) PC 409",""
"","","","poison","False","","poison (trait) 248, 248–250 (items)",""
"","","","polymorph","False","","polymorph (trait) PC 301",""
"","","","Port_Peril","False","","Port Peril (settlement) 171",""
"","","","potion","False","","potion (magic item) 259–261",""
"","","","precious","False","","precious (trait) Valuable materials with special properties have the precious trait. They can be substituted for base materials when you Craft items. 252–253",""
"","","","precipitation","False","","precipitation (climate) 95",""
"","","","precision","False","","precision (damage type) A type of damage that increases the attack’s listed damage, using the same damage type, rather than adding a separate amount. PC 409",""
"","","","preparations","False","","preparations 35",""
"","","","primal","False","","primal (trait) This magic comes from the primal tradition, connecting to the natural world and instinct. Anything with this trait is magical.",""
"","","","proficiency","False","","proficiency A measure of a character’s aptitude at a specific task or quality, with five ranks: untrained, trained, expert, master, and legendary. Proficiency gives a proficiency bonus. Being untrained adds a +0 bonus. Being trained, expert, master, or legendary adds your level plus 2, 4, 6, or 8, respectively. PC 11, 400",""
"","","","minimum_proficiency_for_checks","False","","minimum proficiency for checks 53",""
"","","","proficiency_without_level_variant","False","","proficiency without level variant 85",""
"","","","Promise","False","","Promise 150",""
"","","","protean","False","","protean (trait) A family of monitors spawned within the Maelstrom, these creatures are guardians of disorder. They typically have darkvision, an amorphous anatomy.",""
"","","","psychopomp","False","","psychopomp (trait) A family of monitors spawned within the Boneyard to convey souls to the Outer Planes, most psychopomps are true neutral. They typically have darkvision, lifesense, and spirit touch, and they’re immune to death effects.",""
"","","","pulled","False","","pulled (vehicle propulsion trait) 211",""
"","","","Quest_for_Sky","False","","Quest for Sky 143, 148",""
"","","","Rahadoum","False","","Rahadoum 149, 167",""
"","","","rain","False","","rain (climate) 95",""
"","","","rare","False","","rare (rarity)",""
"","","","rarity","False","","rarity How often something is encountered in the game world. The rarities are common, uncommon, rare, and unique. Anything that doesn’t list a rarity is common. 22–23",""
"","","","access","False","","access 23",""
"","","","ratfolk","False","","ratfolk 159",""
"","","","Ravounel","False","","Ravounel 153",""
"","","","Razmir","False","","Razmir 147",""
"","","","Razmiran","False","","Razmiran 147",""
"","","","reach","False","","reach (weapon trait) PC 283",""
"","","","Realms_of_the_Mammoth_Lords","False","","Realms of the Mammoth Lords 154",""
"","","","Recall_Knowledge_DCs","False","","Recall Knowledge DCs 54–55",""
"","","","reckless","False","","reckless (trait) 212",""
"","","","Red_Mantis","False","","Red Mantis (faction) 150, 165",""
"","","","religion","False","","religion 139–140, 161–163",""
"","","","reputation","False","","reputation (subsystem) A mid- to long-term subsystem wherein the PCs accumulate or lose Reputation Points with a particular group of people. 200–201",""
"","","","research","False","","research (subsystem) A short-term subsystem used when the party needs to discover information within a time limit or other restrictions. 190–191",""
"","","","resolving_problems","False","","resolving problems 17–19",""
"","","","resting","False","","resting 42–43, PC 439",""
"","","","long_term_rest","False","","long-term rest 50",""
"","","","retraining","False","","retraining 50–51, PC 440–441",""
"","","","revelation","False","","revelation (trait) Effects with this trait see things as they truly are.",""
"","","","rewards","False","","rewards 56–61",""
"","","","experience_points_XP","False","","experience points (XP) 56–57",""
"","","","Hero_Points","False","","Hero Points 57–58",""
"","","","treasure","False","","treasure 58–61",""
"","","","River_Kingdoms","False","","River Kingdoms 147",""
"","","","Rostland","False","","Rostland 147",""
"","","","routine","False","","routine (hazards) 98",""
"","","","Rovagug","False","","Rovagug (deity) 162–163",""
"","","","rowed","False","","rowed (vehicle propulsion trait) 211",""
"","","","rune","False","","rune (magic item) 224–225",""
"","","","armor_runes","False","","armor runes 226–227",""
"","","","shield_rune","False","","shield rune 232",""
"","","","weapon_runes","False","","weapon runes 236–239",""
"","","","runelord","False","","runelord 154",""
"","","","Ruthazek_the_Gorilla_King","False","","Ruthazek the Gorilla King 152",""
"","","","Saga_Lands","False","","Saga Lands 154",""
"","","","sandbox_games","False","","sandbox games 60, 71",""
"","","","sandstorm","False","","sandstorm (natural disaster) 96",""
"","","","Sarenrae","False","","Sarenrae (deity) 163",""
"","","","Sargava","False","","Sargava 152, 153",""
"","","","Sarkoris","False","","Sarkoris 147",""
"","","","Sarusan","False","","Sarusan 145",""
"","","","scroll","False","","scroll (trait) 262 (trait and items)",""
"","","","scrying","False","","scrying (trait) A scrying effect lets you see, hear, or otherwise get sensory information from a distance using a sensor or apparatus, rather than your own eyes and ears.",""
"","","","Sczarni","False","","Sczarni (faction) 165",""
"","","","Search","False","","Search (exploration activity) 41–42, PC 439",""
"","","","secret_trait_The_GM","False","","secret (trait) The GM rolls the check for this ability in secret. PC 405",""
"","","","seed_relic_seed","False","","seed relic seed 309",""
"","","","Senghor","False","","Senghor 152",""
"","","","Sense_Direction_DCs","False","","Sense Direction DCs 54–55",""
"","","","sentient","False","","sentient (trait) 173",""
"","","","serpentfolk","False","","serpentfolk 160",""
"","","","session","False","","session A Pathfinder game session usually lasts a few hours. 9",""
"","","","off_session_gaming","False","","off-session gaming 14",""
"","","","planning_a_session","False","","planning a session 9–10",""
"","","","running_a_session","False","","running a session 10–13",""
"","","","session_zero","False","","session zero 9",""
"","","","setting","False","","setting",""
"","","","Age_of_Lost_Omens","False","","Age of Lost Omens setting 142–181",""
"","","","building_your_own_setting","False","","building your own setting 134–141",""
"","","","settlements","False","","settlements 168–171",""
"","","","severe","False","","severe (encounter threat) 75",""
"","","","Shackles","False","","Shackles 150",""
"","","","shade","False","","shade (trait) Shades are mortal souls who have been judged and then transformed into creatures native to other planes. Petitioners can survive the basic environmental effects of their home plane.",""
"","","","shadow","False","","shadow (trait) 173",""
"","","","Shelyn","False","","Shelyn (deity) 163",""
"","","","shield","False","","shield (magic item) 232–235, PC 274",""
"","","","Shining_Crusade","False","","Shining Crusade 148",""
"","","","Shining_Kingdoms","False","","Shining Kingdoms 155",""
"","","","Shory","False","","Shory 152",""
"","","","silver","False","","silver (material) 229, 234, 240, 254",""
"","","","Silver_Ravens","False","","Silver Ravens 153",""
"","","","simple_DCs","False","","simple DCs 52–53",""
"","","","slashing","False","","slashing (damage type) A type of physical damage. PC 409",""
"","","","sleep","False","","sleep (trait) This effect can cause a creature to fall asleep or get drowsy.",""
"","","","Small","False","","Small (size) A Small creature takes up a 5-foot-by-5-foot space (1 square on the grid) and typically has a reach of 5 feet.",""
"","","","snow","False","","snow (climate) 95",""
"","","","social_encounters","False","","social encounters 31–32, 80, 81",""
"","","","social_skill_DCs","False","","social skill DCs 55",""
"","","","Sodden_Lands","False","","Sodden Lands 152",""
"","","","sonic","False","","sonic (damage type) PC 409",""
"","","","sonic","False","","sonic (trait) An effect with the sonic trait functions only if it makes sound, meaning it has no effect in an area of silence or in a vacuum. This is different from an auditory spell, which is effective only if the target can hear it. A sonic effect might deal sonic damage.",""
"","","","special_battles","False","","special battles mounted, aerial, and aquatic combat 29–31, PC 437",""
"","","","spellshape","False","","spellshape (trait) Actions with the spellshape trait tweak the properties of your spells. You must use a spellshape action directly before casting the spell you want to alter. If you use any action (including free actions and reactions) other than casting a spell directly after, you waste the benefits of the spellshape action. Any additional effects added by a spellshape action are part of the spell’s effect, not of the spellshape action itself.",""
"","","","spirit","False","","spirit (damage type) PC 409",""
"","","","spirit","False","","spirit (trait) Spirits are ephemeral creatures defined by their spiritual essence. They often lack a material form.",""
"","","","splash","False","","splash (trait) 244",""
"","","","staff","False","","staff (trait) 278, 278–281 (items)",""
"","","","Starstone","False","","Starstone 143, 146",""
"","","","Starstone_Isle","False","","Starstone Isle 143, 146",""
"","","","starvation_and_thirst","False","","starvation and thirst 43",""
"","","","static","False","","static (trait) 173",""
"","","","strange_gravity","False","","strange gravity (trait) 172",""
"","","","structure","False","","structure (trait) 274",""
"","","","subjective_gravity","False","","subjective gravity (trait) 172",""
"","","","Subsist_DCs","False","","Subsist DCs 55",""
"","","","subsystems","False","","subsystems 183–217",""
"","","","subtle","False","","subtle (trait) A spell with the subtle trait can be cast without incantations and doesn’t have obvious manifestations.",""
"","","","sun_orchid_elixir","False","","sun orchid elixir 149",""
"","","","surprise_attacks","False","","surprise attacks 38, 43",""
"","","","swarm","False","","swarm (trait) A swarm is a mass or cloud of creatures that functions as one monster. Its size entry gives the size of the entire mass, though for most swarms, the individual creatures that make up that mass are Tiny. A swarm can occupy the same space as other creatures and must do so in order to use its damaging action. A swarm typically has weakness to effects that deal damage over an area (like area spells and splash weapons). Swarms are immune to the grappled, prone, and restrained conditions.",""
"","","","sweep","False","","sweep (weapon trait) PC 283",""
"","","","Taldor","False","","Taldor 155",""
"","","","talisman","False","","talisman (trait) 263, 263–267 (items)",""
"","","","Tanglebriar","False","","Tanglebriar 155",""
"","","","Tar_Baphon","False","","Tar-Baphon (Whispering Tyrant) 148, 153, 155, 163",""
"","","","teleportation","False","","teleportation (trait) Teleportation effects allow you to instantaneously move from one point in space to another. Teleportation doesn’t usually trigger reactions based on movement.",""
"","","","temperature","False","","temperature (climate) 95",""
"","","","tengu","False","","tengu 159",""
"","","","Thassilon","False","","Thassilon 154",""
"","","","thirst_and_starvation","False","","thirst and starvation 43",""
"","","","Thrune","False","","Thrune 153, 155",""
"","","","Thuvia","False","","Thuvia 149",""
"","","","Tian_Xia","False","","Tian Xia 145",""
"","","","time","False","","time (trait) Time creatures are natives of the Dimension of Time. They don’t age, and while some might be driven by supernatural hungers, they don’t need to eat or drink to survive. They can survive the basic environmental effects of the Dimension of Time.",""
"","","","time","False","","time measuring time on Golarion 145",""
"","","","timeless","False","","timeless (trait) 172–173",""
"","","","Tiny","False","","Tiny (size) A creature of this size takes up less than a 5-foot-by-5-foot space (1 square on the grid), and multiple Tiny creatures can occupy the same square on the grid. At least four Tiny creatures can occupy the same square, and even more can occupy the same square, at the GM’s discretion. They can also occupy the same space as larger creatures, and if their reach is 0 feet, they must do so in order to attack.",""
"","","","tool","False","","tool (alchemical item) 251",""
"","","","Torag","False","","Torag (deity) 163",""
"","","","tornado","False","","tornado (natural disaster) 96",""
"","","","total_party_kill__TPK","False","","total party kill (TPK) 33",""
"","","","town","False","","town (trait) 170",""
"","","","TPK__total_party_kill","False","","TPK (total party kill) 33",""
"","","","Track_DCs","False","","Track DCs 55",""
"","","","Train_an_Animal_DCs","False","","Train an Animal DCs 55",""
"","","","trap","False","","trap (trait) A hazard or item with this trait is constructed to hinder interlopers. 100–108",""
"","","","travel","False","","travel 36–37",""
"","","","treasure","False","","treasure",""
"","","","awarding_treasure","False","","awarding treasure 58–61",""
"","","","for_new_characters","False","","for new characters 61",""
"","","","treasure_by_encounter","False","","treasure by encounter 81",""
"","","","treasure_table","False","","treasure table 320–326",""
"","","","Treerazer","False","","Treerazer 155",""
"","","","trivial","False","","trivial (encounter threat) 75",""
"","","","tsunami","False","","tsunami (natural disaster) 96",""
"","","","two_hand","False","","two-hand (weapon trait) PC 283",""
"","","","unbounded","False","","unbounded (trait) 172",""
"","","","uncommon","False","","uncommon (rarity)",""
"","","","undead","False","","undead (trait) Once living, these creatures were infused after death with void energy and soul-corrupting unholy magic. When reduced to 0 Hit Points, an undead creature is destroyed. Undead creatures are damaged by vitality energy and are healed by void energy and don’t benefit from healing vitality effects.",""
"","","","underwater_combat","False","","underwater combat See also aquatic combat 30–31",""
"","","","unholy","False","","unholy (trait) Effects with the unholy trait are tied to powerful magical forces of cruelty and sin. They often have stronger effects on holy creatures. Creatures with this trait are strongly devoted to unholy causes, and often have weakness to holy. If a creature with weakness to unholy uses an unholy item or effect, it takes damage from its weakness.",""
"","","","unique","False","","unique (rarity)",""
"","","","Universe","False","","Universe (plane) 145, 174–175",""
"","","","Urgathoa","False","","Urgathoa (deity) 163",""
"","","","Usaro","False","","Usaro 152",""
"","","","Ustalav","False","","Ustalav 148",""
"","","","variant_rules","False","","variant rules 82–85",""
"","","","Varisia","False","","Varisia 154",""
"","","","vehicles","False","","vehicles (subsystem) Vehicles are various means of transportation, often with specific purposes, that come into play during encounters and exploration. 210–217",""
"","","","Victory_Points__VP","False","","Victory Points (VP) (subsystem) A flexible point-based subsystem for tracking progress toward a goal. 184–186",""
"","","","Vidrian","False","","Vidrian 152",""
"","","","village","False","","village (trait) 170",""
"","","","virulent","False","","virulent (trait) Afflictions with the virulent trait are harder to remove. You must succeed at two consecutive saves to reduce a virulent affliction’s stage by 1. A critical success reduces a virulent affliction’s stage by only 1 instead of by 2.",""
"","","","visual","False","","visual (trait) A visual effect can affect only creatures that can see it. This applies only to visible parts of the effect, as determined by the GM.",""
"","","","vitality","False","","vitality (damage type) Energy damage drawn from Creation’s Forge, which damages only creatures with void healing (such as undead). PC 409",""
"","","","vitality","False","","vitality (trait) 173",""
"","","","void","False","","void (damage type) Energy damage drawn from the Void, which damages only living creatures. PC 409",""
"","","","Void","False","","Void (plane) 175",""
"","","","void","False","","void (trait) 173",""
"","","","volcanic_eruption","False","","volcanic eruption (natural disaster) 97",""
"","","","Vudra","False","","Vudra 144",""
"","","","Walkena","False","","Walkena 152",""
"","","","walls__doors__and_gates","False","","walls, doors, and gates 92–94",""
"","","","wand","False","","wand (magic item) 282–283",""
"","","","watches","False","","watches 43",""
"","","","water","False","","water (trait) Effects with the water trait either manipulate or conjure water. Those that manipulate water have no effect in an area without water. Creatures with this trait consist primarily of water or have a connection to magical water. 173",""
"","","","wealth","False","","wealth character wealth 61",""
"","","","weapon","False","","weapon (magic item) 236–243, PC 275–286",""
"","","","weather","False","","weather 95–97",""
"","","","welcoming_environment","False","","welcoming environment 6–8",""
"","","","werecreature","False","","werecreature (trait) These shapechanging creatures either are naturally able to shift between animal, humanoid, and hybrid forms or are afflicted with a curse that forces them to shift involuntarily.",""
"","","","Westcrown","False","","Westcrown 153",""
"","","","Whispering_Tyrant","False","","Whispering Tyrant (Tar-Baphon) 148, 153, 155, 163",""
"","","","Whispering_Way","False","","Whispering Way 163",""
"","","","wildfire","False","","wildfire (natural disaster) 97",""
"","","","wind","False","","wind (climate) 95",""
"","","","wind","False","","wind (vehicle propulsion trait) 211",""
"","","","wondrous_consumable","False","","wondrous consumable (magic item) 268–269",""
"","","","wood","False","","wood (trait) Effects with the wood trait conjure or manipulate wood. Those that manipulate wood have no effect in an area without wood. Creatures with this trait consist primarily of wood or have a connection to magical wood. 173",""
"","","","world_building","False","","world building 134–141",""
"","","","Worldwound","False","","Worldwound 154",""
"","","","worn_item","False","","worn item (magic item) 284–297",""
"","","","X_Card","False","","X-Card 7",""
"","","","XP__Experience_Points","False","","XP (Experience Points) See also Experience Points 56–57, PC 6, 29",""
"","","","Yamasa","False","","Yamasa 152",""
"","","","sonic_2","False","","sonic (trait) An effect with the sonic trait functions only if it makes sound, meaning it has no effect in an area of silence or in a vacuum. This is different from an auditory spell, which is effective only if the target can hear it. A sonic effect might deal sonic damage.",""
"","","","spirit_2","False","","spirit (trait) Spirits are ephemeral creatures defined by their spiritual essence. They often lack a material form.",""
"","","","time_2","False","","time measuring time on Golarion 145",""
"","","","treasure_2","False","","treasure",""
"","","","vitality_2","False","","vitality (trait) 173",""
"","","","void_2","False","","void (trait) 173",""
"","","","wind_2","False","","wind (vehicle propulsion trait) 211",""
"","","","social_encounters_2","False","","social encounters 31–32, 80, 81",""
"","","","acid_2","False","","acid (trait)  Effects with this trait deal acid damage. Creatures with this trait have a connection to magical acid.",""
"","","","alchemical_2","False","","alchemical (vehicle propulsion trait) 211",""
"","","","cold_2","False","","cold (damage type) PC 409",""
"","","","cold_3","False","","cold (trait) Effects with this trait deal cold damage. Creatures with this trait have a connection to magical cold.",""
"","","","electricity_2","False","","electricity (trait) Effects with this trait deal electricity damage. A creature with this trait has a connection to magical electricity.",""
"","","","exploration_2","False","","exploration (trait) An activity with this trait takes more than a turn to use and can usually be used only during exploration mode.",""
"","","","fire_2","False","","fire (trait) Effects with the fire trait deal fire damage or either conjure or manipulate fire. Those that manipulate fire have no effect in an area without fire. Creatures with this trait consist primarily of fire or have a connection to magical fire. 173",""
"","","","force_2","False","","force (trait) Effects with this trait deal force damage or create objects made of pure magical force.",""
"","","","ammunition_2","False","","ammunition 255–256",""
"","","","cursed_items_2","False","","cursed items 306–307",""
"","","","advancement_speeds_2","False","","advancement speeds 57",""
"","","","magical_2","False","","magical (vehicle propulsion trait) 211",""
"","","","materials_2","False","","materials 252–254",""
"","","","mental_2","False","","mental (trait) A mental effect can alter the target’s mind. It has no effect on an object or a mindless creature.",""
"","","","non_combat_level_2","False","","non-combat level 31",""
"","","","Pathfinder_Society_2","False","","Pathfinder Society running games for the organized play",""
"","","","poison_2","False","","poison (trait) 248, 248–250 (items)",""
"","","","access_2","False","","access 23",""
"","","","long_term_rest_2","False","","long-term rest 50",""
"","","","Age_of_Lost_Omens_2","False","","Age of Lost Omens setting 142–181",""
